Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-12-17,32.7342,33.2926,31.9609,33.1637,16327.377688121
2021-12-20,32.7771,32.7771,31.5313,32.2187,8729.3989247041
2021-12-21,32.1328,32.1328,31.1018,31.1018,12395.745362865
2021-12-22,31.5744,32.6483,31.4884,32.2187,29028.099126254
2021-12-23,32.2187,32.5194,31.5313,31.918,12728.629469047
2021-12-27,31.5313,31.5313,30.1996,31.2736,40485.796034821
2021-12-28,30.9299,31.5313,30.6722,30.9729,30850.794690765
2021-12-29,31.0158,33.5075,31.0158,33.3785,17228.317204248
2021-12-30,33.6792,33.6792,32.7342,33.4215,6094.2757392284
2022-01-03,33.937,35.6554,33.8511,35.6554,14595.442204256
2022-01-04,35.6554,35.8271,34.7962,35.1828,4872.1648857376
2022-01-05,35.1828,35.6554,35.1828,35.6554,4630.068615577
2022-01-07,35.5265,35.5265,33.5504,34.4954,10021.356182765
2022-01-10,34.4954,34.968,33.5075,33.6363,8047.3383064267
2022-01-11,33.6363,34.5385,33.6363,34.1518,2195.1449596706
2022-01-12,34.3237,34.3237,33.7223,34.2377,1543.3515792963
2022-01-13,34.2377,34.2377,33.7652,34.0659,1790.0968749945
2022-01-14,34.0659,34.1518,33.6792,34.1518,2192.8135080577
2022-01-17,34.2807,34.7962,34.2807,34.7532,3726.8670362788
2022-01-18,34.4095,34.4525,33.98,34.3237,1550.3320564468
2022-01-19,34.4095,34.4095,33.3356,33.5504,8263.8302419099
2022-01-20,33.5075,33.5075,33.0778,33.5075,1340.8358635711
2022-01-21,33.3785,33.3785,32.1328,32.1328,5563.5374327785
2022-01-24,32.0898,32.0898,29.2116,29.6412,28541.547378944
2022-01-25,29.5982,30.9729,28.2236,29.8989,13375.773823883
2022-01-26,29.2546,30.887,29.2116,30.7151,8068.2936155664
2022-01-27,30.7151,30.7151,29.7271,29.856,2879.537029561
2022-01-28,30.4574,30.4574,28.9968,29.6412,2251.0165322511
2022-01-31,28.9968,30.6292,28.9968,30.6292,2320.8490591326
2022-02-01,30.6722,30.844,29.856,29.856,1887.8790658544
2022-02-02,29.856,31.7032,29.856,31.3166,1978.6530241874
2022-02-03,31.5313,34.6244,31.3595,32.992,21055.228494558
2022-02-04,33.1637,33.1637,31.7891,32.3475,5633.36995966
2022-02-07,31.7891,32.949,31.3595,32.6483,2178.8525537567
2022-02-08,30.9729,32.2187,30.9729,32.0039,1101.0682694858
2022-02-09,31.2736,34.2377,31.1877,33.894,2206.7883400469
2022-02-10,33.937,33.937,32.2187,33.4645,1887.8790658544
2022-02-11,33.5075,33.937,31.918,33.4215,2630.4602822499
